Vendor,Category,Item,Item Description,Price,Origin,Destination,Rating,Remarks
Green-Machine654,Drugs/Cannabis/Weed,HP - 1/2 LB Purple Kush - SPECIAL PRICE! Medical Marijuana,We are back on ShadowBay offering our verified HP - 1/2 LB Purple Kush - SPECIAL PRICE! Medical Marijuana. Guaranteed lab tested quality and stealth packaging. Contact via PGP for bulk orders.,2.120155 BTC,USA,Worldwide,5.00/5,
Green-Machine654,Drugs/Cannabis/Weed,QP - 112g - 1/4 LB - TRIMA TRIM TRIMMMMM,High purity QP - 112g - 1/4 LB - TRIMA TRIM TRIMMMMM at competitive market prices. Fully tested batch. Customer satisfaction is our top priority.,0.193544 BTC,USA,Worldwide,4.83/5,
Concentra_te-Dealer,Drugs/Cannabis/Concentrates,Exclusive 3g Mixed Strains Concentrate BHO,"Premium 3g Mixed Strains Concentrate BHO sourced directly from verified labs. Fast, reliable service. Please include your PGP encrypted address when ordering.",258.237358 BTC,EU,Worldwide,5.00/5,
Concentra_te-Dealer,Drugs/Cannabis/Weed,Verified 150g Durban Poison AAA+ Quality [Tracked],150g Durban Poison AAA+ Quality available now. All orders dispatched within 24 hours of payment confirmation. Domestic and international stealth available.,3.676279 BTC,EU,Worldwide,5.00/5,
Concentra_te-Dealer,Drugs/Cannabis/Concentrates,5g Super Silver Haze THC Concentrate Wax,We are back on ShadowBay offering our verified 5g Super Silver Haze THC Concentrate Wax. Guaranteed lab tested quality and stealth packaging. Contact via PGP for bulk orders.,0.743971 BTC,EU,Worldwide,4.81/5,
Concentra_te-Dealer,Drugs/Cannabis/Hash,200g Maroc Polm Pollen Hash Hiqh Quality,200g Maroc Polm  Pollen Hash Hiqh Quality available now. All orders dispatched within 24 hours of payment confirmation. Domestic and international stealth available.,3.526710 BTC,EU,Worldwide,4.87/5,
Concentra_te-Dealer,Drugs/Cannabis/Weed,4g Blueberry Haze Top Quality Weed,High purity 4g Blueberry Haze Top Quality Weed at competitive market prices. Fully tested batch. Customer satisfaction is our top priority.,0.160942 BTC,EU,Worldwide,4.96/5,
Concentra_te-Dealer,Drugs/Cannabis/Weed,High Quality 20g Durban Poison AAA+ Quality [Tracked],"Welcome to our official ShadowBay shop! 20g Durban Poison AAA+ Quality ready for instant dispatch. Double vacuum sealed, professional MBB stealth. 99% delivery rate across European Union.",0.628639 BTC,Spain,European Union,5.00/5,
Concentra_te-Dealer,Drugs/Cannabis/Weed,Ultra Clean 40g Blueberry Haze Top Quality Weed,High purity 40g Blueberry Haze Top Quality Weed at competitive market prices. Fully tested batch. Customer satisfaction is our top priority.,1.309873 BTC,Spain,European Union,5.00/5,
Concentra_te-Dealer,Drugs/Cannabis/Weed,100% Pure 2g Durban Poison AAA+ Quality,High purity 2g Durban Poison AAA+ Quality at competitive market prices. Fully tested batch. Customer satisfaction is our top priority.,0.076455 BTC,EU,Worldwide,5.00/5,
Concentra_te-Dealer,Drugs/Cannabis/Weed,5g Durban Poison AAA+ Quality,We are back on ShadowBay offering our verified 5g Durban Poison AAA+ Quality. Guaranteed high grade quality and stealth packaging. Contact via PGP for bulk orders.,0.134693 BTC,EU,Worldwide,4.91/5,
Concentra_te-Dealer,Drugs/Cannabis/Hash,Verified 10g Iceolater Hash [Worldwide Stealth],"Premium 10g Iceolater Hash sourced directly from verified labs. Fast, reliable service. Please include your PGP encrypted address when ordering.",1.045594 BTC,EU,Worldwide,4.87/5,
Concentra_te-Dealer,Drugs/Cannabis/Hash,Exclusive 2g Iceolator Hash [24/7 Auto Dispatch],"Premium 2g Iceolator Hash sourced directly from verified labs. Fast, reliable service. Please include your PGP encrypted address when ordering.",0.284516 BTC,EU,Worldwide,5.00/5,
Concentra_te-Dealer,Drugs/Cannabis/Concentrates,1g Iceolater Hash [Worldwide Stealth],1g Iceolater Hash available now. All orders dispatched within 24 hours of payment confirmation. Domestic and international stealth available.,42.352427 BTC,EU,Worldwide,4.77/5,
Concentra_te-Dealer,Drugs/Cannabis/Weed,HQ 3g Durban Poison AAA+ Quality [24/7 Auto Dispatch],"Premium 3g Durban Poison AAA+ Quality sourced directly from verified labs. Fast, reliable service. Please include your PGP encrypted address when ordering.",0.114761 BTC,EU,Worldwide,4.99/5,
WALLSTREETx2_CA,Drugs/Opioids,Direct Source 5 Pack of 4mg Dilaudid [Tracked],"Premium 5 Pack of 4mg Dilaudid sourced directly from verified labs. Fast, reliable service. Please include your PGP encrypted address when ordering.",0.098693 BTC,USA,USA,4.99/5,
WALLSTREETx2_CA,Drugs/Opioids/Morphine,5 Pack of 30mg Morphine Pills / 150mg total [Original Batch],We are back on ShadowBay offering our verified 5 Pack of 30mg Morphine Pills / 150mg total. Guaranteed top tier quality and stealth packaging. Contact via PGP for bulk orders.,0.151108 BTC,USA,USA,5.00/5,
WALLSTREETx2_CA,Drugs/Opioids/Fentanyl,1 Fentanyl Patch 100mcg/h,"Welcome to our official ShadowBay shop! 1 Fentanyl Patch 100mcg/h ready for instant dispatch. Double vacuum sealed, professional MBB stealth. 99% delivery rate across USA.",0.599414 BTC,USA,USA,4.95/5,
WALLSTREETx2_CA,Drugs/Opioids/Oxycodone,"Ultra Clean 1 X 40mg OPANA ""ER""","Premium 1 X 40mg OPANA ""ER"" sourced directly from verified labs. Fast, reliable service. Please include your PGP encrypted address when ordering.",0.146344 BTC,USA,USA,5.00/5,
WALLSTREETx2_CA,Drugs/Opioids,5 Pack Of Suboxone 2mg/0.5mg Strips,5 Pack Of  Suboxone 2mg/0.5mg Strips available now. All orders dispatched within 24 hours of payment confirmation. Domestic and international stealth available.,0.089231 BTC,USA,USA,4.92/5,
WALLSTREETx2_CA,Drugs/Opioids/Morphine,5 Pack of 30mg Morphine Pills White 54/262's [24/7 Auto Dispatch],High purity 5 Pack of 30mg  Morphine Pills White 54/262's at competitive market prices. Fully tested batch. Customer satisfaction is our top priority.,0.167088 BTC,USA,USA,4.88/5,
repli_cator,Counterfeits/Accessories,Gucci Cufflinks925 - Replica,"Welcome to our official ShadowBay shop! Gucci Cufflinks925 - Replica ready for instant dispatch. Double vacuum sealed, professional MBB stealth. 99% delivery rate across Worldwide.",0.118779 BTC,India,Worldwide,5.00/5,
repli_cator,Counterfeits/Accessories,Louis Vuitton Black belt . Silver Buckle - Replica,"Welcome to our official ShadowBay shop! Louis Vuitton Black belt . Silver Buckle - Replica ready for instant dispatch. Double vacuum sealed, professional MBB stealth. 99% delivery rate across Worldwide.",0.351971 BTC,India,Worldwide,5.00/5,
repli_cator,Counterfeits/Watches,Direct Source Rolex Submariner-rl112 (rl112) (Replica) [Tracked],High purity Rolex Submariner-rl112 (rl112) (Replica) at competitive market prices. Fully tested batch. Customer satisfaction is our top priority.,0.816983 BTC,USA,Worldwide,4.85/5,
repli_cator,Counterfeits/Accessories,Gucci - Guccissima Leather Wallet {Replica},High purity Gucci   - Guccissima Leather Wallet {Replica} at competitive market prices. Fully tested batch. Customer satisfaction is our top priority.,0.347605 BTC,India,worldwide,5.00/5,
repli_cator,Counterfeits/Accessories,Custom Hermes Leather Belt Silver Buckle. - Replica [Escrow Ready],High purity Hermes Leather Belt Silver Buckle. - Replica at competitive market prices. Fully tested batch. Customer satisfaction is our top priority.,0.308841 BTC,India,Worldwide,4.94/5,
repli_cator,Counterfeits/Watches,Exclusive Rolex GMT Master ii Swiss Mechanism-srl48 (srl48) (Replica),"Welcome to our official ShadowBay shop! Rolex GMT Master ii Swiss Mechanism-srl48 (srl48) (Replica) ready for instant dispatch. Double vacuum sealed, professional MBB stealth. 99% delivery rate across worldwide.",1.105255 BTC,USA,Worldwide,4.91/5,
repli_cator,Counterfeits/Watches,Rolex Swiss Submariner Pro-Hunter Black Steel Strap Black Dial (srl141) - Replica [Fast Shipping],"Premium Rolex Swiss Submariner Pro-Hunter Black Steel Strap Black Dial (srl141) - Replica sourced directly from verified labs. Fast, reliable service. Please include your PGP encrypted address when ordering.",0.861136 BTC,USA,Worldwide,5.00/5,
repli_cator,Counterfeits/Watches,Direct Source Rolex Submariner Black Ceramic Tachymeter Black Dial 98235- Replica,"Premium Rolex Submariner Black Ceramic Tachymeter Black Dial 98235- Replica sourced directly from verified labs. Fast, reliable service. Please include your PGP encrypted address when ordering.",0.921369 BTC,India,Worldwide,4.77/5,
repli_cator,Counterfeits/Watches,Premium Rolex Gmt-Master Ii-rl169 (rl169) (Replica),"Premium Rolex Gmt-Master Ii-rl169 (rl169)  (Replica) sourced directly from verified labs. Fast, reliable service. Please include your PGP encrypted address when ordering.",0.691574 BTC,USA,Worldwide,4.79/5,
repli_cator,Counterfeits/Watches,Exclusive Rolex Submariner Black Ceramic Tachymeter Black Dial 98235 [24/7 Auto Dispatch],High purity Rolex Submariner Black Ceramic Tachymeter Black Dial 98235 at competitive market prices. Fully tested batch. Customer satisfaction is our top priority.,0.757955 BTC,USA,Worldwide,4.86/5,
repli_cator,Counterfeits/Watches,Rolex Gmt-Master Ii-rl171 (rl171) (Replica),"Welcome to our official ShadowBay shop! Rolex Gmt-Master Ii-rl171 (rl171) (Replica) ready for instant dispatch. Double vacuum sealed, professional MBB stealth. 99% delivery rate across worldwide.",0.741873 BTC,USA,Worldwide,4.93/5,
repli_cator,Counterfeits/Watches,Tag Heuer Formula 1 Crystal Studded Black Ceramic Bezel Black Dial (tag168) (Replica),High purity Tag Heuer Formula 1 Crystal Studded Black Ceramic Bezel Black Dial (tag168) (Replica) at competitive market prices. Fully tested batch. Customer satisfaction is our top priority.,0.983853 BTC,USA,Worldwide,4.95/5,
repli_cator,Counterfeits/Watches,Ultra Clean TechnoMarine Cruise Sport Watch - Replica [Original Batch],"Welcome to our official ShadowBay shop! TechnoMarine Cruise Sport Watch - Replica ready for instant dispatch. Double vacuum sealed, professional MBB stealth. 99% delivery rate across Worldwide.",0.685095 BTC,India,Worldwide,4.72/5,
repli_cator,Counterfeits/Watches,Rolex GMT Master II Blue-red Ceramic Bezel Black Dial Tachymeter (rl368) - Replica [Purity Tested],"Premium Rolex GMT Master II Blue-red Ceramic Bezel Black Dial Tachymeter (rl368)  - Replica sourced directly from verified labs. Fast, reliable service. Please include your PGP encrypted address when ordering.",0.828795 BTC,USA,Worldwide,4.85/5,
repli_cator,Counterfeits/Watches,Custom Rolex GMT Watch Replica 4895 (rl367) [Fast Shipping],"Premium Rolex GMT Watch Replica 4895 (rl367) sourced directly from verified labs. Fast, reliable service. Please include your PGP encrypted address when ordering.",0.785651 BTC,India,Worldwide,4.94/5,
official_TheOutlets,Drugs/Cannabis/Weed,1OZ FIRE/A+++/GAS...BTY OG! [Tracked],High purity 1OZ FIRE/A+++/GAS...BTY OG! at competitive market prices. Fully tested batch. Customer satisfaction is our top priority.,0.426636 BTC,USA,Worldwide,4.96/5,
official_TheOutlets,Drugs/Cannabis/Weed,8OZ(HP) BUDGET GH...LEMON JACK HERER!!!,High purity 8OZ(HP) BUDGET GH...LEMON JACK HERER!!! at competitive market prices. Fully tested batch. Customer satisfaction is our top priority.,2.073912 BTC,USA,Worldwide,4.84/5,
official_TheOutlets,Drugs/Cannabis/Weed,Ultra Clean Custom Listing for 6OZ Lemon Jack,Custom Listing for 6OZ Lemon Jack available now. All orders dispatched within 24 hours of payment confirmation. Domestic and international stealth available.,1.487148 BTC,USA,Worldwide,4.89/5,
official_TheOutlets,Drugs/Cannabis/Weed,100% Pure 8OZ...FIRE/COVERED IN THC/SWEET...SUGAR COOKIES!!!! [24/7 Auto Dispatch],8OZ...FIRE/COVERED IN THC/SWEET...SUGAR COOKIES!!!! available now. All orders dispatched within 24 hours of payment confirmation. Domestic and international stealth available.,2.354518 BTC,USA,Worldwide,4.84/5,
official_TheOutlets,Drugs/Cannabis/Weed,High Quality 4OZ FIRE/A+++/GAS...BTY OG! [Tracked],"Welcome to our official ShadowBay shop! 4OZ FIRE/A+++/GAS...BTY OG! ready for instant dispatch. Double vacuum sealed, professional MBB stealth. 99% delivery rate across worldwide.",2.106372 BTC,USA,Worldwide,4.73/5,
official_TheOutlets,Drugs/Cannabis/Weed,Premium 16OZ BUDGET GH...LEMON JACK HERER!!!,16OZ BUDGET GH...LEMON JACK HERER!!! available now. All orders dispatched within 24 hours of payment confirmation. Domestic and international stealth available.,4.260214 BTC,USA,Worldwide,4.91/5,
official_TheOutlets,Drugs/Cannabis/Weed,Custom 1OZ...FIRE/COVERED IN THC/SWEET...SUGAR COOKIES!!!!,We are back on ShadowBay offering our verified 1OZ...FIRE/COVERED IN THC/SWEET...SUGAR COOKIES!!!!. Guaranteed 99% quality and stealth packaging. Contact via PGP for bulk orders.,0.302836 BTC,USA,Worldwide,4.95/5,
official_TheOutlets,Drugs/Cannabis/Weed,4OZ BUDGET GH...LEMON JACK HERER!!! [Tracked],"Welcome to our official ShadowBay shop! 4OZ BUDGET GH...LEMON JACK HERER!!! ready for instant dispatch. Double vacuum sealed, professional MBB stealth. 99% delivery rate across worldwide.",1.054117 BTC,USA,Worldwide,4.86/5,
official_TheOutlets,Drugs/Stimulants/Cocaine,**AUS ONLY** (1OZ) 28G THE PEARL...PURE COKE,We are back on ShadowBay offering our verified **AUS ONLY** (1OZ) 28G THE PEARL...PURE COKE. Guaranteed premium quality and stealth packaging. Contact via PGP for bulk orders.,4.454288 BTC,USA,AUS,5.00/5,
official_TheOutlets,Drugs/Cannabis/Weed,Custom listing for M***0,"Premium Custom listing for M***0 sourced directly from verified labs. Fast, reliable service. Please include your PGP encrypted address when ordering.",1.551583 BTC,USA,Worldwide,4.85/5,
official_TheOutlets,Drugs/Stimulants/Cocaine,125G (4.5OZ) PEARL PURE FISHSCALE COCAINE [Purity Tested],High purity 125G (4.5OZ) PEARL PURE FISHSCALE COCAINE at competitive market prices. Fully tested batch. Customer satisfaction is our top priority.,14.195653 BTC,USA,Worldwide,5.00/5,
official_TheOutlets,Drugs/Cannabis/Weed,4OZ...BUDGET GH....PURPLE DREAM (GH),4OZ...BUDGET GH....PURPLE DREAM (GH) available now. All orders dispatched within 24 hours of payment confirmation. Domestic and international stealth available.,0.867083 BTC,USA,Worldwide,4.75/5,
official_TheOutlets,Drugs/Cannabis/Weed,Exclusive 4OZ...FIRE/COVERED IN THC/SWEET...SUGAR COOKIES!!!! [Tracked],We are back on ShadowBay offering our verified 4OZ...FIRE/COVERED IN THC/SWEET...SUGAR COOKIES!!!!. Guaranteed top tier quality and stealth packaging. Contact via PGP for bulk orders.,1.361324 BTC,USA,Worldwide,4.92/5,
official_TheOutlets,Drugs/Stimulants/Cocaine,High Quality (1OZ) 28G THE PEARL...PURE COKE,High purity (1OZ) 28G THE PEARL...PURE COKE at competitive market prices. Fully tested batch. Customer satisfaction is our top priority.,3.612322 BTC,USA,Worldwide,4.85/5,
official_TheOutlets,Drugs/Cannabis/Weed,8OZ FIRE/A+++/GAS...BTY OG! [Fast Shipping],8OZ FIRE/A+++/GAS...BTY OG! available now. All orders dispatched within 24 hours of payment confirmation. Domestic and international stealth available.,3.554435 BTC,USA,Worldwide,4.88/5,
