Vendor,Category,Item,Item Description,Price,Origin,Destination,Rating,Remarks
ChronicChef_91,Drugs/Cannabis/Edibles,Sweet & Fruity Lollipops (20 pack),High purity Sweet & Fruity Lollipops (20 pack) at competitive market prices. Fully tested batch. Customer satisfaction is our top priority.,0.164981 BTC,Canada,Worldwide,5.00/5,
ChronicChef_91,Drugs/Cannabis/Edibles,Top Grade Double Sampler Pack - Gourmet Edibles [Escrow Ready],"Welcome to our official NightMarket shop! Double Sampler Pack - Gourmet Edibles ready for instant dispatch. Double vacuum sealed, professional MBB stealth. 99% delivery rate across Worldwide.",0.203533 BTC,Canada,Worldwide,5.00/5,
ChronicChef_91,Drugs/Cannabis/Edibles,Mouth Melting White Chip Brownies (10 pack),High purity Mouth Melting White Chip Brownies (10 pack) at competitive market prices. Fully tested batch. Customer satisfaction is our top priority.,0.284498 BTC,Canada,Worldwide,5.00/5,
ChronicChef_91,Drugs/Cannabis/Edibles,Mouth Melting Brownie - Double (Free Shipping Limited Offer),"Premium Mouth Melting Brownie - Double (Free Shipping  Limited Offer) sourced directly from verified labs. Fast, reliable service. Please include your PGP encrypted address when ordering.",0.039203 BTC,Canada,Worldwide,4.94/5,
ChronicChef_91,Drugs/Cannabis/Edibles,Strong & Sweet Cherry Lollipops (4 pack) FREE SHIPPING,We are back on NightMarket offering our verified Strong & Sweet Cherry Lollipops (4 pack) FREE SHIPPING. Guaranteed top tier quality and stealth packaging. Contact via PGP for bulk orders.,0.041508 BTC,Canada,Worldwide,4.76/5,
ChronicChef_91,Drugs/Cannabis/Edibles,Dessert Sampler Pack [Fast Shipping],We are back on NightMarket offering our verified Dessert Sampler Pack. Guaranteed high grade quality and stealth packaging. Contact via PGP for bulk orders.,0.144672 BTC,Canada,Worldwide,5.00/5,
UDKeals,Drugs/Cannabis/Weed,2oz(56g) UK Cheese [Fast Shipping],2oz(56g) UK Cheese available now. All orders dispatched within 24 hours of payment confirmation. Domestic and international stealth available.,1.082543 BTC,UK,Worldwide,4.69/5,
UDKeals,Drugs/Cannabis/Weed,1oz(28g) UK Cheese,High purity 1oz(28g) UK Cheese at competitive market prices. Fully tested batch. Customer satisfaction is our top priority.,0.503328 BTC,UK,Worldwide,4.78/5,
UDKeals,Drugs/Cannabis/Weed,QP(112g) - UK Cheese,"Welcome to our official NightMarket shop! QP(112g) - UK Cheese ready for instant dispatch. Double vacuum sealed, professional MBB stealth. 99% delivery rate across worldwide.",2.005224 BTC,UK,Worldwide,4.56/5,
UDKeals,Drugs/Cannabis/Weed,Custom 1oz Jack Herrer [Worldwide Stealth],1oz Jack Herrer available now. All orders dispatched within 24 hours of payment confirmation. Domestic and international stealth available.,0.671365 BTC,UK,Worldwide,4.55/5,
UDKeals,Drugs/Cannabis/Weed,100% Pure 50g Jack Herrer [Fast Shipping],High purity 50g Jack Herrer at competitive market prices. Fully tested batch. Customer satisfaction is our top priority.,1.505490 BTC,USA,Worldwide,4.53/5,
UDKeals,Drugs/Stimulants/Cocaine,2g High Qauity Cocaine,"Premium 2g High Qauity Cocaine sourced directly from verified labs. Fast, reliable service. Please include your PGP encrypted address when ordering.",0.214662 BTC,UK,Worldwide,4.75/5,
UDKeals,Drugs/Cannabis/Weed,Verified 28g Jack Herrer [Fast Shipping],We are back on NightMarket offering our verified 28g Jack Herrer. Guaranteed top tier quality and stealth packaging. Contact via PGP for bulk orders.,0.727908 BTC,UK,Worldwide,4.53/5,
Spinifex,Drugs/Prescription,10x Tramadol ( 100mg Tramal SR ) [Original Batch],10x Tramadol (  100mg Tramal SR ) available now. All orders dispatched within 24 hours of payment confirmation. Domestic and international stealth available.,0.265895 BTC,Australia,Worldwide,4.98/5,
Spinifex,Drugs/Prescription,10 X Armodafinil 150mg ( New verison of Modafinil ) Blister pack,10 X Armodafinil 150mg ( New verison of Modafinil ) Blister pack available now. All orders dispatched within 24 hours of payment confirmation. Domestic and international stealth available.,0.111357 BTC,Australia,Australia,5.00/5,
Spinifex,Drugs/Prescription,5X Generic Priligy ( 60mg Dapoxetine ) Treats Premature Ejaculation [Escrow Ready],High purity 5X Generic Priligy ( 60mg Dapoxetine ) Treats Premature Ejaculation at competitive market prices. Fully tested batch. Customer satisfaction is our top priority.,0.156112 BTC,Australia,Australia,5.00/5,
Spinifex,Electronics,Premium Pocket Precision Digital Scale ( 200g 0.01g ) [Purity Tested],Pocket Precision Digital Scale ( 200g 0.01g ) available now. All orders dispatched within 24 hours of payment confirmation. Domestic and international stealth available.,0.152126 BTC,Australia,Australia,4.90/5,
Spinifex,Drugs/Prescription,1X Generic Viagra Satchel ( 100mg Sildenafil Citrate Jelly ),"Premium 1X  Generic Viagra Satchel ( 100mg Sildenafil Citrate Jelly ) sourced directly from verified labs. Fast, reliable service. Please include your PGP encrypted address when ordering.",0.037118 BTC,Australia,Australia,4.86/5,
Spinifex,Drugs/Benzos,1X 40mg Oxycontin ( Blister Pack ),"Welcome to our official NightMarket shop! 1X 40mg Oxycontin ( Blister Pack ) ready for instant dispatch. Double vacuum sealed, professional MBB stealth. 99% delivery rate across Australia.",0.142088 BTC,Australia,Australia,5.00/5,
Spinifex,Drugs/Opioids/Oxycodone,5 x Endone ( 5mg Oxycodone ),"Premium 5 x Endone ( 5mg Oxycodone ) sourced directly from verified labs. Fast, reliable service. Please include your PGP encrypted address when ordering.",0.218045 BTC,Australia,Australia,4.79/5,
Spinifex,Drugs/Opioids/Oxycodone,1X 30mg Oxycontin ( Blister Pack ) [24/7 Auto Dispatch],We are back on NightMarket offering our verified 1X 30mg Oxycontin ( Blister Pack ). Guaranteed top tier quality and stealth packaging. Contact via PGP for bulk orders.,0.112983 BTC,Australia,Australia,4.85/5,
Spinifex,Data/Software,Ultra Clean Darknet Tails Bootable USB 8GB ( Lastest Version With Instructions ) Privacy for anyone anywhere [Fast Shipping],We are back on NightMarket offering our verified Darknet Tails Bootable USB 8GB ( Lastest Version With Instructions ) Privacy for anyone anywhere. Guaranteed 99% quality and stealth packaging. Contact via PGP for bulk orders.,0.132634 BTC,Australia,Australia,4.88/5,
Spinifex,Drugs/Prescription,Verified 10 X Modafinil Pills 200mg ( Modalert ),High purity 10 X Modafinil Pills 200mg ( Modalert ) at competitive market prices. Fully tested batch. Customer satisfaction is our top priority.,0.094992 BTC,Australia,Australia,5.00/5,
Spinifex,Drugs/Prescription,10X Generic Priligy ( 60mg Dapoxetine ) Treats Premature Ejaculation [24/7 Auto Dispatch],We are back on NightMarket offering our verified 10X Generic Priligy ( 60mg Dapoxetine ) Treats Premature Ejaculation. Guaranteed top tier quality and stealth packaging. Contact via PGP for bulk orders.,0.341060 BTC,Australia,Australia,5.00/5,
Spinifex,Drugs/Prescription,Custom 4 X Generic Viagra ( 100mg Sildenafil Citrate Tablets ) Blister Pack,4 X Generic Viagra ( 100mg Sildenafil Citrate Tablets ) Blister Pack available now. All orders dispatched within 24 hours of payment confirmation. Domestic and international stealth available.,0.097508 BTC,Australia,Australia,4.98/5,
Spinifex,Drugs/Prescription,Custom 4X Generic Cialis 20mg ( Tadalafil Tablets ) Blister Pack,"Welcome to our official NightMarket shop! 4X Generic Cialis 20mg ( Tadalafil Tablets ) Blister Pack ready for instant dispatch. Double vacuum sealed, professional MBB stealth. 99% delivery rate across Australia.",0.092434 BTC,Australia,Australia,5.00/5,
Spinifex,Drugs/Prescription,10 X Modafinil Pills 200mg ( Modvigil ),10 X Modafinil Pills 200mg ( Modvigil ) available now. All orders dispatched within 24 hours of payment confirmation. Domestic and international stealth available.,0.107111 BTC,Australia,Australia,4.87/5,
Spinifex,Drugs/Prescription,4X Generic Levitra 20mg ( Vardenafil Tablets ) Faster Than Viagra [Escrow Ready],High purity 4X Generic Levitra 20mg ( Vardenafil Tablets ) Faster Than Viagra at competitive market prices. Fully tested batch. Customer satisfaction is our top priority.,0.157324 BTC,Australia,Australia,4.91/5,
Spinifex,Drugs/Prescription,Premium 7X Generic Viagra Satchels ( 100mg Sildenafil Citrate Jelly ) 1 Week Supply [24/7 Auto Dispatch],"Welcome to our official NightMarket shop! 7X  Generic Viagra Satchels ( 100mg Sildenafil Citrate Jelly ) 1 Week Supply ready for instant dispatch. Double vacuum sealed, professional MBB stealth. 99% delivery rate across Australia.",0.308273 BTC,Australia,Australia,4.89/5,
Spinifex,Drugs/Prescription,High Quality 5x Tramadol ( 100mg Tramal SR ),"Welcome to our official NightMarket shop! 5x Tramadol (  100mg Tramal SR ) ready for instant dispatch. Double vacuum sealed, professional MBB stealth. 99% delivery rate across worldwide.",0.178782 BTC,Australia,Worldwide,4.79/5,
Spinifex,Drugs/Prescription,SEX TRIAL PACK #1 2x Viagra 2x Cialis 2x Priligy [Escrow Ready],High purity SEX TRIAL PACK #1 2x Viagra   2x Cialis   2x Priligy at competitive market prices. Fully tested batch. Customer satisfaction is our top priority.,0.252881 BTC,Australia,Australia,5.00/5,
Spinifex,Drugs/Prescription,Silagra Brand 4 X Generic Viagra ( 100mg Sildenafil Citrate Tablets ) Blister Pack,"Welcome to our official NightMarket shop! Silagra Brand 4 X Generic Viagra ( 100mg Sildenafil Citrate Tablets ) Blister Pack ready for instant dispatch. Double vacuum sealed, professional MBB stealth. 99% delivery rate across Australia.",0.133533 BTC,Australia,Australia,5.00/5,
Spinifex,Drugs/Prescription,10X Generic Levitra 20mg ( Vardenafil Tablets ) Faster Than Viagra,10X Generic Levitra 20mg ( Vardenafil Tablets ) Faster Than Viagra available now. All orders dispatched within 24 hours of payment confirmation. Domestic and international stealth available.,0.346497 BTC,Australia,Australia,4.82/5,
Spinifex,Drugs/Prescription,Direct Source SEX TRIAL PACK #2 2x Viagra 2x Cialis 2x Levitra,High purity SEX TRIAL PACK #2 2x Viagra   2x Cialis   2x Levitra at competitive market prices. Fully tested batch. Customer satisfaction is our top priority.,0.253028 BTC,Australia,Australia,4.86/5,
vendor_UKPharma,Drugs/Benzos,Top Grade 25x Russian Valium 10mg - Relanium Brand - NO FE- Loose Diazepam [Fast Shipping],"Welcome to our official NightMarket shop! 25x Russian Valium 10mg - Relanium Brand - NO FE- Loose Diazepam ready for instant dispatch. Double vacuum sealed, professional MBB stealth. 99% delivery rate across UK.",0.051366 BTC,UK,UK,4.98/5,
vendor_UKPharma,Drugs/Prescription,25x Roche Valium 10mg Brazil-Origin - NO FE - Loose Diazepam,25x Roche Valium 10mg Brazil-Origin - NO FE - Loose Diazepam available now. All orders dispatched within 24 hours of payment confirmation. Domestic and international stealth available.,0.081030 BTC,UK,UK,4.84/5,
vendor_UKPharma,Drugs/Benzos,100% Pure Phenazepam 1mg Original Russian 10 pill Blister,"Premium Phenazepam 1mg Original Russian 10 pill Blister sourced directly from verified labs. Fast, reliable service. Please include your PGP encrypted address when ordering.",0.042773 BTC,UK,UK,5.00/5,
vendor_UKPharma,Drugs/Benzos,Ultra Clean 20 x 10mg MSJ Blue Diazepam Valium (Sri-Lanka originals) NO FE now. [Worldwide Stealth],20 x 10mg MSJ Blue Diazepam Valium (Sri-Lanka originals) NO FE now. available now. All orders dispatched within 24 hours of payment confirmation. Domestic and international stealth available.,0.096188 BTC,UK,UK,4.90/5,
vendor_UKPharma,Drugs/Benzos,20 x 5mg MSJ Yellow Diazepam Valium (Sri-Lanka originals),"Welcome to our official NightMarket shop! 20 x 5mg MSJ Yellow Diazepam Valium (Sri-Lanka originals) ready for instant dispatch. Double vacuum sealed, professional MBB stealth. 99% delivery rate across UK.",0.035205 BTC,UK,UK,4.93/5,
vendor_UKPharma,Drugs/Benzos,100 x 10mg MSJ Blue Diazepam Valium (Sri-Lanka originals) [Worldwide Stealth],"Premium 100 x 10mg MSJ Blue Diazepam Valium (Sri-Lanka originals) sourced directly from verified labs. Fast, reliable service. Please include your PGP encrypted address when ordering.",0.416273 BTC,UK,Europe (not Sweden/Norway),5.00/5,
vendor_UKPharma,Drugs/Benzos,14 x 7.5 mg Actavis Zopiclone Sleeping Tablets - 1 Blista Strip of Pills,14 x 7.5 mg Actavis Zopiclone Sleeping Tablets - 1 Blista Strip of  Pills available now. All orders dispatched within 24 hours of payment confirmation. Domestic and international stealth available.,0.069792 BTC,UK,UK,5.00/5,
vendor_UKPharma,Drugs/Benzos,Custom Sleeping Pills Tablets Capsules x 25 Diphenhydramine [Worldwide Stealth],"Premium Sleeping Pills Tablets Capsules x 25 Diphenhydramine sourced directly from verified labs. Fast, reliable service. Please include your PGP encrypted address when ordering.",0.067803 BTC,UK,UK,4.86/5,
vendor_UKPharma,Drugs/Benzos,custom,We are back on NightMarket offering our verified custom. Guaranteed high grade quality and stealth packaging. Contact via PGP for bulk orders.,0.054994 BTC,UK,UK,5.00/5,
vendor_UKPharma,Drugs/Cannabis/Hash,1 gram decent pollen hash £4/gram Free deliveryy,1 gram decent pollen hash £4/gram Free deliveryy available now. All orders dispatched within 24 hours of payment confirmation. Domestic and international stealth available.,0.017051 BTC,UK,UK,4.98/5,
vendor_UKPharma,Drugs/Benzos,Direct Source 10 x 10mg M & A Diazepam Original UK NHS Valium [24/7 Auto Dispatch],"Premium 10 x 10mg M & A Diazepam Original UK NHS Valium sourced directly from verified labs. Fast, reliable service. Please include your PGP encrypted address when ordering.",0.094048 BTC,UK,UK,5.00/5,
vendor_UKPharma,Drugs/Benzos,25x Etizolam 1mg Euro-sourced (Equates to 10mg Diazepam),"Welcome to our official NightMarket shop! 25x Etizolam 1mg Euro-sourced (Equates to 10mg Diazepam) ready for instant dispatch. Double vacuum sealed, professional MBB stealth. 99% delivery rate across UK.",0.085322 BTC,UK,UK,4.80/5,
vendor_UKPharma,Drugs/Benzos,50x Roche Valium 10mg Brazil-Origin - Loose Diazepam,We are back on NightMarket offering our verified 50x Roche Valium 10mg Brazil-Origin - Loose Diazepam. Guaranteed premium quality and stealth packaging. Contact via PGP for bulk orders.,0.173596 BTC,UK,UK,4.91/5,
vendor_UKPharma,Drugs/Benzos,Ultra Clean 50x Roche Valium 10mg Brazil-Origin - NO FE - Loose Diazepam [Tracked],High purity 50x Roche Valium 10mg Brazil-Origin - NO FE - Loose Diazepam at competitive market prices. Fully tested batch. Customer satisfaction is our top priority.,0.136006 BTC,UK,UK,4.98/5,
vendor_UKPharma,Data/Software,Sage 50 Accounts Professional Accounts Software for Accounting 2012 [24/7 Auto Dispatch],"Welcome to our official NightMarket shop! Sage 50 Accounts Professional Accounts Software for Accounting 2012 ready for instant dispatch. Double vacuum sealed, professional MBB stealth. 99% delivery rate across Worldwide.",0.085369 BTC,UK,Worldwide,4.90/5,
vendor_UKPharma,Drugs/Benzos,Direct Source 10 x 10mg Blue Diazepam - 1 blista stip of Valium - Shalina Brand,10 x 10mg Blue Diazepam - 1 blista stip of Valium - Shalina Brand available now. All orders dispatched within 24 hours of payment confirmation. Domestic and international stealth available.,0.049850 BTC,UK,UK,5.00/5,
vendor_UKPharma,Drugs/Benzos,25x Russian Valium 10mg - Relanium Brand - NO FE- Loose Diazepam £12,High purity 25x Russian Valium 10mg - Relanium Brand - NO FE- Loose Diazepam £12 at competitive market prices. Fully tested batch. Customer satisfaction is our top priority.,0.048533 BTC,UK,UK,5.00/5,
vendor_UKPharma,Drugs/Benzos,15 x 15mg Diazepam Capsules Extended Release,"Welcome to our official NightMarket shop! 15 x 15mg Diazepam Capsules Extended Release ready for instant dispatch. Double vacuum sealed, professional MBB stealth. 99% delivery rate across UK.",0.073397 BTC,UK,UK,5.00/5,
vendor_UKPharma,Drugs/Benzos,Ultra Clean SALE! 10 Grams Powder 5mg MSJ Yellow Diazepam Valium NO FE [Original Batch],High purity SALE! 10 Grams Powder 5mg MSJ Yellow Diazepam Valium  NO FE at competitive market prices. Fully tested batch. Customer satisfaction is our top priority.,0.190477 BTC,UK,UK,5.00/5,
cultmadeline-NL,Drugs/Cannabis/Weed,1oz of Exquisite II Strains (Various Selections) [Tracked],High purity 1oz of Exquisite II Strains (Various Selections) at competitive market prices. Fully tested batch. Customer satisfaction is our top priority.,1.122393 BTC,USA France  Sweden  Norway  Asia  Phillipines  Thailand  Hong Kong  Israel  United Kingdom,USA  France  Sweden  Norway  Asia  Phillipines  Thailand  Hong Kong  Israel  United Kingdom,5.00/5,
cultmadeline-NL,Drugs/Cannabis/Concentrates,100% Pure 1g of Honeycomb Wax,"Premium 1g of Honeycomb Wax sourced directly from verified labs. Fast, reliable service. Please include your PGP encrypted address when ordering.",0.092404 BTC,USA Canada  Europe,USA  Canada  Europe,4.94/5,
cultmadeline-NL,Drugs/Cannabis/Weed,Second 10 orders at 25% off - Indoor Premium Strains (Various Selections),"Premium Second 10 orders at 25% off - Indoor Premium Strains (Various Selections) sourced directly from verified labs. Fast, reliable service. Please include your PGP encrypted address when ordering.",0.329517 BTC,USA Europe  Canada  Phillipines,USA  Europe  Canada  Phillipines,4.81/5,
